,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
10490,10491,2012-03-18,1,1,3,5,0,0,0,2,0.4,0.4091,0.94,0.1045,0,6,6
15894,15895,2012-10-30,4,1,10,23,0,2,1,1,0.3,0.303,0.81,0.1343,3,36,39
6598,6599,2011-10-07,4,0,10,12,0,5,1,1,0.6,0.6212,0.53,0.0,61,174,235
5545,5546,2011-08-23,3,0,8,23,0,2,1,1,0.62,0.6061,0.61,0.1343,19,61,80
7368,7369,2011-11-08,4,0,11,15,0,2,1,1,0.58,0.5455,0.46,0.1045,33,155,188
3017,3018,2011-05-10,2,0,5,15,0,2,1,2,0.64,0.6212,0.33,0.0896,28,152,180
1151,1152,2011-02-20,1,0,2,18,0,0,0,2,0.34,0.3333,0.36,0.1343,30,71,101
9815,9816,2012-02-18,1,1,2,22,0,6,0,1,0.4,0.4091,0.4,0.4478,17,101,118
13784,13785,2012-08-02,3,1,8,13,0,4,1,1,0.86,0.7879,0.44,0.2239,98,212,310
10143,10144,2012-03-03,1,1,3,17,0,6,0,1,0.5,0.4848,0.23,0.3284,106,279,385
8340,8341,2011-12-19,4,0,12,4,0,1,1,1,0.16,0.1818,0.86,0.1343,0,4,4
11298,11299,2012-04-20,2,1,4,23,0,5,1,1,0.52,0.5,0.72,0.1343,31,156,187
16583,16584,2012-11-28,4,1,11,17,0,3,1,1,0.34,0.3333,0.31,0.1343,17,546,563
15827,15828,2012-10-26,4,1,10,16,0,5,1,2,0.58,0.5455,0.73,0.1642,137,445,582
15959,15960,2012-11-02,4,1,11,16,0,5,1,1,0.38,0.3939,0.4,0.3284,48,373,421
6139,6140,2011-09-18,3,0,9,9,0,0,0,1,0.48,0.4697,0.67,0.2537,46,94,140
13526,13527,2012-07-22,3,1,7,19,0,0,0,1,0.72,0.6818,0.7,0.1642,180,342,522
9120,9121,2012-01-20,1,1,1,22,0,5,1,2,0.2,0.19699999999999998,0.37,0.2239,1,71,72
15350,15351,2012-10-06,4,1,10,19,0,6,0,1,0.48,0.4697,0.55,0.2239,102,239,341
1384,1385,2011-03-02,1,0,3,23,0,3,1,1,0.26,0.2121,0.3,0.5224,0,22,22
12764,12765,2012-06-21,3,1,6,1,0,4,1,1,0.72,0.6970000000000001,0.79,0.1343,2,16,18
6749,6750,2011-10-13,4,0,10,19,0,4,1,2,0.62,0.5758,0.83,0.1642,18,187,205
16652,16653,2012-12-01,4,1,12,15,0,6,0,2,0.4,0.4091,0.62,0.0,113,371,484
11097,11098,2012-04-12,2,1,4,14,0,4,1,1,0.5,0.4848,0.31,0.3284,74,150,224
4889,4890,2011-07-27,3,0,7,15,0,3,1,1,0.86,0.7424,0.26,0.2537,37,103,140
8780,8781,2012-01-06,1,1,1,16,0,5,1,1,0.52,0.5,0.27,0.2836,35,259,294
14475,14476,2012-08-31,3,1,8,8,0,5,1,2,0.7,0.6667,0.74,0.0,36,654,690
17043,17044,2012-12-17,4,1,12,22,0,1,1,2,0.42,0.4242,0.94,0.1343,5,49,54
9675,9676,2012-02-13,1,1,2,2,0,1,1,1,0.14,0.1364,0.46,0.19399999999999998,0,4,4
8364,8365,2011-12-20,4,0,12,4,0,2,1,2,0.36,0.3636,0.53,0.1045,0,4,4
17314,17315,2012-12-29,1,1,12,7,0,6,0,2,0.26,0.2424,0.7,0.1343,1,17,18
6524,6525,2011-10-04,4,0,10,10,0,2,1,1,0.48,0.4697,0.67,0.2836,19,107,126
10705,10706,2012-03-27,2,1,3,4,0,2,1,1,0.24,0.2121,0.32,0.3582,0,3,3
14583,14584,2012-09-04,3,1,9,20,0,2,1,1,0.74,0.6970000000000001,0.7,0.2537,47,338,385
7148,7149,2011-10-30,4,0,10,11,0,0,0,1,0.36,0.3485,0.53,0.2239,58,182,240
13872,13873,2012-08-06,3,1,8,5,0,1,1,1,0.7,0.6667,0.79,0.19399999999999998,2,23,25
10511,10512,2012-03-19,1,1,3,2,0,1,1,1,0.46,0.4545,0.88,0.1642,1,7,8
3006,3007,2011-05-10,2,0,5,4,0,2,1,1,0.42,0.4242,0.62,0.2537,0,2,2
12256,12257,2012-05-30,2,1,5,21,0,3,1,1,0.68,0.6364,0.57,0.1045,41,263,304
7449,7450,2011-11-12,4,0,11,0,0,6,0,1,0.24,0.2424,0.6,0.1343,12,52,64
11917,11918,2012-05-16,2,1,5,18,0,3,1,1,0.72,0.6667,0.51,0.2239,97,749,846
7707,7708,2011-11-22,4,0,11,18,0,2,1,3,0.44,0.4394,1.0,0.0,0,148,148
10676,10677,2012-03-25,2,1,3,23,0,0,0,1,0.48,0.4697,0.82,0.1343,9,56,65
4752,4753,2011-07-21,3,0,7,22,0,4,1,1,0.82,0.8636,0.71,0.1642,36,113,149
12564,12565,2012-06-12,2,1,6,17,0,2,1,2,0.66,0.5909,0.89,0.2836,56,625,681
5337,5338,2011-08-15,3,0,8,7,0,1,1,1,0.6,0.5455,0.88,0.2537,10,248,258
3475,3476,2011-05-29,2,0,5,17,0,0,0,1,0.74,0.6970000000000001,0.7,0.2836,214,169,383
1599,1600,2011-03-12,1,0,3,3,0,6,0,1,0.24,0.2273,0.65,0.2537,1,6,7
15864,15865,2012-10-28,4,1,10,5,0,0,0,2,0.5,0.4848,0.63,0.2985,6,22,28
15939,15940,2012-11-01,4,1,11,20,0,4,1,2,0.38,0.3939,0.54,0.2537,16,280,296
5984,5985,2011-09-11,3,0,9,21,0,0,0,1,0.64,0.6061,0.69,0.0,45,114,159
15285,15286,2012-10-04,4,1,10,2,0,4,1,1,0.64,0.5758,0.89,0.0,3,10,13
16538,16539,2012-11-26,4,1,11,20,0,1,1,1,0.34,0.3636,0.49,0.0,12,265,277
10349,10350,2012-03-12,1,1,3,8,0,1,1,1,0.34,0.3333,0.61,0.1343,17,547,564
16915,16916,2012-12-12,4,1,12,14,0,3,1,2,0.34,0.3636,0.46,0.0,34,191,225
12563,12564,2012-06-12,2,1,6,16,0,2,1,2,0.66,0.5909,0.89,0.2836,30,209,239
13283,13284,2012-07-12,3,1,7,16,0,4,1,1,0.8,0.7121,0.36,0.19399999999999998,69,370,439
1486,1487,2011-03-07,1,0,3,7,0,1,1,1,0.2,0.1667,0.75,0.4179,3,88,91
2845,2846,2011-05-03,2,0,5,11,0,2,1,2,0.66,0.6212,0.65,0.3284,20,120,140
3087,3088,2011-05-13,2,0,5,13,0,5,1,2,0.52,0.5,0.88,0.3881,69,157,226
5969,5970,2011-09-11,3,0,9,6,0,0,0,1,0.58,0.5455,0.88,0.1045,4,16,20
14646,14647,2012-09-07,3,1,9,11,0,5,1,1,0.76,0.7121,0.62,0.1343,81,215,296
10651,10652,2012-03-24,2,1,3,22,0,6,0,3,0.44,0.4394,1.0,0.2537,12,71,83
9041,9042,2012-01-17,1,1,1,15,0,2,1,1,0.44,0.4394,0.62,0.4925,6,123,129
2427,2428,2011-04-16,2,0,4,1,0,6,0,2,0.36,0.3333,0.87,0.2836,5,28,33
9938,9939,2012-02-24,1,1,2,3,0,5,1,1,0.42,0.4242,0.82,0.1343,0,5,5
16145,16146,2012-11-10,4,1,11,11,0,6,0,1,0.4,0.4091,0.58,0.1045,143,323,466
1549,1550,2011-03-09,1,0,3,22,0,3,1,3,0.32,0.3182,0.93,0.1642,4,17,21
11307,11308,2012-04-21,2,1,4,8,0,6,0,1,0.52,0.5,0.81,0.2537,52,149,201
12777,12778,2012-06-21,3,1,6,14,0,4,1,1,0.88,0.7879,0.37,0.1642,27,149,176
13568,13569,2012-07-24,3,1,7,13,0,2,1,2,0.84,0.8029999999999999,0.53,0.2985,73,200,273
4901,4902,2011-07-28,3,0,7,3,0,4,1,1,0.72,0.6667,0.54,0.0,0,5,5
11190,11191,2012-04-16,2,1,4,11,1,1,0,1,0.64,0.6061,0.65,0.2537,115,136,251
14228,14229,2012-08-21,3,1,8,1,0,2,1,2,0.6,0.5606,0.83,0.1343,11,22,33
1236,1237,2011-02-24,1,0,2,15,0,4,1,3,0.4,0.4091,0.54,0.3881,5,58,63
2342,2343,2011-04-12,2,0,4,12,0,2,1,2,0.56,0.5303,0.64,0.4627,9,83,92
16972,16973,2012-12-14,4,1,12,23,0,5,1,1,0.28,0.303,0.75,0.0896,11,123,134
13051,13052,2012-07-03,3,1,7,0,0,2,1,1,0.72,0.6667,0.54,0.0,9,44,53
13907,13908,2012-08-07,3,1,8,16,0,2,1,3,0.76,0.7273,0.66,0.2836,101,344,445
1077,1078,2011-02-17,1,0,2,15,0,4,1,1,0.6,0.6061,0.28,0.2537,15,91,106
3814,3815,2011-06-12,2,0,6,20,0,0,0,1,0.66,0.6061,0.83,0.1642,62,144,206
14129,14130,2012-08-16,3,1,8,22,0,4,1,1,0.72,0.6667,0.51,0.1642,69,185,254
13769,13770,2012-08-01,3,1,8,22,0,3,1,1,0.72,0.6818,0.7,0.1045,37,251,288
3151,3152,2011-05-16,2,0,5,5,0,1,1,1,0.5,0.4848,0.93,0.19399999999999998,1,20,21
3769,3770,2011-06-10,2,0,6,23,0,5,1,1,0.72,0.6970000000000001,0.74,0.1642,36,110,146
9174,9175,2012-01-23,1,1,1,4,0,1,1,2,0.2,0.2576,0.8,0.0,0,1,1
3047,3048,2011-05-11,2,0,5,21,0,3,1,1,0.54,0.5152,0.6,0.0,32,202,234
1393,1394,2011-03-03,1,0,3,8,0,4,1,1,0.14,0.1212,0.39,0.2985,4,216,220
9656,9657,2012-02-12,1,1,2,7,0,0,0,1,0.08,0.0909,0.53,0.19399999999999998,0,18,18
12569,12570,2012-06-12,2,1,6,22,0,2,1,1,0.66,0.5909,0.94,0.1045,19,188,207
13802,13803,2012-08-03,3,1,8,7,0,5,1,1,0.7,0.6667,0.74,0.1045,25,396,421
3233,3234,2011-05-19,2,0,5,15,0,4,1,1,0.56,0.5303,0.78,0.1642,63,125,188
15152,15153,2012-09-28,4,1,9,13,0,5,1,2,0.7,0.6515,0.51,0.2537,106,304,410
11199,11200,2012-04-16,2,1,4,20,1,1,0,1,0.74,0.6515,0.37,0.2985,48,327,375
1477,1478,2011-03-06,1,0,3,21,0,0,0,3,0.24,0.1818,0.93,0.6119,1,6,7
9050,9051,2012-01-18,1,1,1,0,0,3,1,2,0.46,0.4545,0.77,0.3284,3,14,17
1900,1901,2011-03-24,2,0,3,23,0,4,1,1,0.24,0.2273,0.65,0.19399999999999998,9,24,33
3420,3421,2011-05-27,2,0,5,10,0,5,1,1,0.72,0.6667,0.54,0.3881,42,111,153
16608,16609,2012-11-29,4,1,11,19,0,4,1,1,0.3,0.2879,0.52,0.19399999999999998,18,326,344
7984,7985,2011-12-04,4,0,12,8,0,0,0,1,0.26,0.303,0.87,0.0,7,48,55
9665,9666,2012-02-12,1,1,2,16,0,0,0,1,0.2,0.1667,0.34,0.4627,16,148,164
15981,15982,2012-11-03,4,1,11,14,0,6,0,2,0.36,0.3333,0.5,0.3284,136,319,455
4341,4342,2011-07-04,3,0,7,19,1,1,0,2,0.78,0.7121,0.49,0.1642,170,205,375
16225,16226,2012-11-13,4,1,11,19,0,2,1,1,0.32,0.2879,0.49,0.3582,12,344,356
13652,13653,2012-07-28,3,1,7,1,0,6,0,1,0.72,0.6818,0.7,0.0896,11,69,80
5716,5717,2011-08-31,3,0,8,15,0,3,1,1,0.74,0.6515,0.4,0.1343,34,138,172
15233,15234,2012-10-01,4,1,10,22,0,1,1,3,0.54,0.5152,0.77,0.0896,17,190,207
13576,13577,2012-07-24,3,1,7,21,0,2,1,1,0.74,0.6970000000000001,0.66,0.2239,53,325,378
14789,14790,2012-09-13,3,1,9,10,0,4,1,1,0.64,0.6212,0.61,0.0896,63,149,212
9689,9690,2012-02-13,1,1,2,16,0,1,1,1,0.36,0.3485,0.23,0.19399999999999998,5,206,211
2094,2095,2011-04-02,2,0,4,3,0,6,0,1,0.24,0.2424,0.7,0.1642,1,8,9
16889,16890,2012-12-11,4,1,12,12,0,2,1,2,0.36,0.3182,0.53,0.4478,13,213,226
15735,15736,2012-10-22,4,1,10,20,0,1,1,1,0.5,0.4848,0.59,0.1045,21,382,403
5014,5015,2011-08-01,3,0,8,20,0,1,1,1,0.72,0.6818,0.62,0.2239,49,256,305
15590,15591,2012-10-16,4,1,10,19,0,2,1,1,0.48,0.4697,0.48,0.0,40,491,531
16205,16206,2012-11-12,4,1,11,23,1,1,0,2,0.54,0.5152,0.77,0.2239,1,62,63
2755,2756,2011-04-29,2,0,4,17,0,5,1,2,0.52,0.5,0.45,0.3881,75,433,508
8080,8081,2011-12-08,4,0,12,8,0,4,1,1,0.22,0.2121,0.55,0.2836,11,418,429
7166,7167,2011-10-31,4,0,10,5,0,1,1,1,0.22,0.2727,0.93,0.0,0,18,18
3996,3997,2011-06-20,2,0,6,10,0,1,1,2,0.6,0.5758,0.78,0.2537,33,58,91
3023,3024,2011-05-10,2,0,5,21,0,2,1,1,0.54,0.5152,0.52,0.0,30,173,203
9158,9159,2012-01-22,1,1,1,12,0,0,0,2,0.16,0.1515,0.8,0.2239,24,161,185
15592,15593,2012-10-16,4,1,10,21,0,2,1,1,0.46,0.4545,0.63,0.0,19,176,195
5627,5628,2011-08-27,3,0,8,9,0,6,0,2,0.7,0.6667,0.84,0.4179,28,128,156
8365,8366,2011-12-20,4,0,12,5,0,2,1,2,0.36,0.3788,0.57,0.0,0,15,15
14965,14966,2012-09-20,3,1,9,18,0,4,1,1,0.6,0.6212,0.56,0.2537,119,781,900
3091,3092,2011-05-13,2,0,5,17,0,5,1,3,0.52,0.5,0.88,0.1642,62,429,491
15665,15666,2012-10-19,4,1,10,22,0,5,1,1,0.5,0.4848,0.77,0.0896,14,176,190
15944,15945,2012-11-02,4,1,11,1,0,5,1,1,0.32,0.3182,0.66,0.1642,5,19,24
12173,12174,2012-05-27,2,1,5,10,0,0,0,1,0.68,0.6364,0.74,0.2537,209,215,424
14581,14582,2012-09-04,3,1,9,18,0,2,1,1,0.76,0.7424,0.75,0.2239,94,745,839
12510,12511,2012-06-10,2,1,6,11,0,0,0,1,0.76,0.6818,0.45,0.0896,184,315,499
740,741,2011-02-03,1,0,2,6,0,4,1,1,0.16,0.1364,0.43,0.3582,0,39,39
9854,9855,2012-02-20,1,1,2,14,1,1,0,1,0.32,0.3182,0.36,0.19399999999999998,57,206,263
12157,12158,2012-05-26,2,1,5,18,0,6,0,2,0.76,0.6970000000000001,0.52,0.19399999999999998,199,216,415
8781,8782,2012-01-06,1,1,1,17,0,5,1,1,0.46,0.4545,0.36,0.2239,20,456,476
8487,8488,2011-12-25,1,0,12,8,0,0,0,1,0.2,0.2121,0.8,0.1642,1,4,5
3776,3777,2011-06-11,2,0,6,6,0,6,0,1,0.7,0.6515,0.61,0.1343,9,31,40
8537,8538,2011-12-27,1,0,12,11,0,2,1,3,0.32,0.3333,0.66,0.1045,6,24,30
2537,2538,2011-04-20,2,0,4,15,0,3,1,2,0.76,0.6667,0.35,0.3582,32,113,145
3086,3087,2011-05-13,2,0,5,12,0,5,1,2,0.52,0.5,0.88,0.19399999999999998,53,170,223
16196,16197,2012-11-12,4,1,11,14,1,1,0,1,0.58,0.5455,0.6,0.2836,134,310,444
2521,2522,2011-04-19,2,0,4,23,0,2,1,1,0.46,0.4545,0.88,0.0896,11,41,52
4457,4458,2011-07-09,3,0,7,15,0,6,0,1,0.84,0.7273,0.34,0.0896,182,220,402
275,276,2011-01-12,1,0,1,22,0,3,1,1,0.16,0.1212,0.55,0.4478,1,32,33
14520,14521,2012-09-02,3,1,9,5,0,0,0,1,0.66,0.5909,0.89,0.0,2,10,12
12968,12969,2012-06-29,3,1,6,13,0,5,1,1,0.94,0.8788,0.38,0.19399999999999998,45,194,239
14051,14052,2012-08-13,3,1,8,16,0,1,1,1,0.8,0.7121,0.36,0.0896,116,348,464
12960,12961,2012-06-29,3,1,6,5,0,5,1,1,0.7,0.6515,0.61,0.1045,6,39,45
12949,12950,2012-06-28,3,1,6,18,0,4,1,1,0.86,0.7273,0.25,0.2239,100,597,697
9548,9549,2012-02-07,1,1,2,19,0,2,1,1,0.38,0.3939,0.43,0.2239,11,327,338
11342,11343,2012-04-22,2,1,4,19,0,0,0,3,0.36,0.3182,0.87,0.5224,1,34,35
8124,8125,2011-12-10,4,0,12,4,0,6,0,2,0.26,0.2727,0.65,0.1045,0,3,3
12268,12269,2012-05-31,2,1,5,9,0,4,1,1,0.66,0.6212,0.47,0.2537,47,264,311
15835,15836,2012-10-27,4,1,10,0,0,6,0,1,0.5,0.4848,0.88,0.1343,10,132,142
7645,7646,2011-11-20,4,0,11,4,0,0,0,2,0.4,0.4091,0.71,0.2836,2,10,12
7168,7169,2011-10-31,4,0,10,7,0,1,1,1,0.24,0.2879,0.93,0.0,11,216,227
7454,7455,2011-11-12,4,0,11,5,0,6,0,1,0.22,0.2576,0.75,0.0896,1,3,4
15744,15745,2012-10-23,4,1,10,5,0,2,1,1,0.44,0.4394,0.77,0.0896,1,49,50
1973,1974,2011-03-28,2,0,3,1,0,1,1,1,0.22,0.2273,0.44,0.19399999999999998,2,4,6
14156,14157,2012-08-18,3,1,8,1,0,6,0,3,0.62,0.5455,0.94,0.1642,14,78,92
530,531,2011-01-24,1,0,1,6,0,1,1,1,0.02,0.0758,0.48,0.0896,0,15,15
12197,12198,2012-05-28,2,1,5,10,1,1,0,1,0.7,0.6515,0.61,0.0,189,175,364
11788,11789,2012-05-11,2,1,5,9,0,5,1,1,0.48,0.4697,0.41,0.2985,34,288,322
10208,10209,2012-03-06,1,1,3,10,0,2,1,1,0.24,0.2576,0.44,0.0,16,113,129
15336,15337,2012-10-06,4,1,10,5,0,6,0,1,0.54,0.5152,0.83,0.19399999999999998,2,8,10
10121,10122,2012-03-02,1,1,3,19,0,5,1,3,0.36,0.3485,0.87,0.19399999999999998,12,162,174
16629,16630,2012-11-30,4,1,11,16,0,5,1,1,0.4,0.4091,0.43,0.1343,37,368,405
2405,2406,2011-04-15,2,0,4,3,1,5,0,1,0.4,0.4091,0.76,0.0,0,3,3
9912,9913,2012-02-23,1,1,2,1,0,4,1,2,0.44,0.4394,0.58,0.2836,3,12,15
7555,7556,2011-11-16,4,0,11,10,0,3,1,3,0.46,0.4545,0.94,0.0,4,32,36
13662,13663,2012-07-28,3,1,7,11,0,6,0,1,0.84,0.7424,0.39,0.2239,162,295,457
14624,14625,2012-09-06,3,1,9,13,0,4,1,2,0.72,0.6970000000000001,0.79,0.1045,39,152,191
6080,6081,2011-09-15,3,0,9,22,0,4,1,1,0.44,0.4394,0.67,0.2836,7,108,115
3246,3247,2011-05-20,2,0,5,4,0,5,1,1,0.44,0.4394,0.94,0.0896,1,4,5
16626,16627,2012-11-30,4,1,11,13,0,5,1,2,0.4,0.4091,0.4,0.1642,21,241,262
9607,9608,2012-02-10,1,1,2,6,0,5,1,1,0.2,0.19699999999999998,0.59,0.19399999999999998,3,61,64
12524,12525,2012-06-11,2,1,6,1,0,1,1,1,0.66,0.6212,0.74,0.1642,9,15,24
7588,7589,2011-11-17,4,0,11,19,0,4,1,1,0.3,0.2879,0.45,0.2239,7,210,217
12290,12291,2012-06-01,2,1,6,7,0,5,1,2,0.64,0.5758,0.89,0.19399999999999998,33,369,402
14006,14007,2012-08-11,3,1,8,19,0,6,0,2,0.66,0.5909,0.89,0.1045,97,178,275
14433,14434,2012-08-29,3,1,8,14,0,3,1,1,0.76,0.6818,0.4,0.0896,87,214,301
6745,6746,2011-10-13,4,0,10,15,0,4,1,1,0.66,0.6061,0.78,0.19399999999999998,27,128,155
10065,10066,2012-02-29,1,1,2,11,0,3,1,3,0.3,0.2879,0.87,0.19399999999999998,1,9,10
10723,10724,2012-03-27,2,1,3,22,0,2,1,1,0.36,0.3485,0.37,0.1343,7,127,134
8236,8237,2011-12-14,4,0,12,20,0,3,1,2,0.34,0.3485,0.66,0.1045,6,169,175
12663,12664,2012-06-16,2,1,6,20,0,6,0,2,0.66,0.6212,0.47,0.19399999999999998,123,229,352
14788,14789,2012-09-13,3,1,9,9,0,4,1,1,0.6,0.6061,0.64,0.0896,46,292,338
16625,16626,2012-11-30,4,1,11,12,0,5,1,2,0.38,0.3939,0.46,0.0,25,243,268
11825,11826,2012-05-12,2,1,5,22,0,6,0,1,0.56,0.5303,0.68,0.1343,62,212,274
13216,13217,2012-07-09,3,1,7,21,0,1,1,2,0.74,0.6818,0.55,0.0896,33,298,331
16485,16486,2012-11-24,4,1,11,15,0,6,0,1,0.3,0.2727,0.36,0.4627,59,139,198
2125,2126,2011-04-03,2,0,4,10,0,0,0,1,0.4,0.4091,0.43,0.4179,111,104,215
6136,6137,2011-09-18,3,0,9,6,0,0,0,1,0.44,0.4394,0.77,0.2537,2,10,12
5989,5990,2011-09-12,3,0,9,2,0,1,1,1,0.56,0.5303,0.88,0.0,2,0,2
16963,16964,2012-12-14,4,1,12,14,0,5,1,1,0.4,0.4091,0.43,0.19399999999999998,48,251,299
1007,1008,2011-02-14,1,0,2,15,0,1,1,1,0.56,0.5303,0.21,0.6567,19,71,90
9198,9199,2012-01-24,1,1,1,4,0,2,1,2,0.3,0.3182,1.0,0.0896,0,2,2
1845,1846,2011-03-22,2,0,3,15,0,2,1,1,0.5,0.4848,0.42,0.2239,55,79,134
4158,4159,2011-06-27,3,0,6,4,0,1,1,2,0.6,0.5606,0.83,0.1642,1,8,9
12812,12813,2012-06-23,3,1,6,1,0,6,0,1,0.66,0.6061,0.78,0.1343,16,107,123
16547,16548,2012-11-27,4,1,11,5,0,2,1,2,0.3,0.2879,0.81,0.2239,0,31,31
5347,5348,2011-08-15,3,0,8,17,0,1,1,1,0.74,0.6667,0.51,0.2836,59,471,530
4595,4596,2011-07-15,3,0,7,9,0,5,1,1,0.68,0.6364,0.54,0.19399999999999998,31,176,207
3419,3420,2011-05-27,2,0,5,9,0,5,1,1,0.7,0.6515,0.65,0.2836,37,190,227
5921,5922,2011-09-09,3,0,9,6,0,5,1,2,0.62,0.5152,1.0,0.1343,3,54,57
13308,13309,2012-07-13,3,1,7,17,0,5,1,2,0.8,0.7121,0.36,0.1642,138,697,835
4309,4310,2011-07-03,3,0,7,11,0,0,0,1,0.76,0.7121,0.62,0.1045,215,175,390
6647,6648,2011-10-09,4,0,10,13,0,0,0,1,0.66,0.6212,0.44,0.0896,225,193,418
14283,14284,2012-08-23,3,1,8,8,0,4,1,2,0.66,0.6212,0.74,0.0896,45,662,707
4142,4143,2011-06-26,3,0,6,12,0,0,0,1,0.74,0.6515,0.4,0.1642,175,268,443
11748,11749,2012-05-09,2,1,5,17,0,3,1,2,0.64,0.6212,0.53,0.1343,76,629,705
8534,8535,2011-12-27,1,0,12,8,0,2,1,2,0.3,0.303,0.65,0.1642,9,155,164
11918,11919,2012-05-16,2,1,5,19,0,3,1,1,0.7,0.6515,0.54,0.2836,91,499,590
14379,14380,2012-08-27,3,1,8,8,0,1,1,1,0.66,0.6061,0.83,0.0896,29,670,699
16899,16900,2012-12-11,4,1,12,22,0,2,1,1,0.3,0.2879,0.56,0.2239,6,100,106
13638,13639,2012-07-27,3,1,7,11,0,5,1,1,0.84,0.7727,0.47,0.3284,67,184,251
17173,17174,2012-12-23,1,1,12,8,0,0,0,1,0.14,0.1667,0.69,0.1045,5,43,48
1097,1098,2011-02-18,1,0,2,11,0,5,1,1,0.44,0.4394,0.72,0.1642,31,82,113
15342,15343,2012-10-06,4,1,10,11,0,6,0,1,0.64,0.6061,0.65,0.2537,258,389,647
669,670,2011-01-31,1,0,1,5,0,1,1,1,0.18,0.1667,0.64,0.2836,0,8,8
10416,10417,2012-03-15,1,1,3,3,0,4,1,1,0.5,0.4848,0.63,0.0,0,7,7
15079,15080,2012-09-25,4,1,9,12,0,2,1,1,0.62,0.6212,0.43,0.2836,69,233,302
2612,2613,2011-04-23,2,0,4,18,0,6,0,1,0.58,0.5455,0.78,0.19399999999999998,149,227,376
12433,12434,2012-06-07,2,1,6,6,0,4,1,1,0.46,0.4545,0.88,0.1045,5,165,170
16861,16862,2012-12-10,4,1,12,8,0,1,1,2,0.42,0.4242,1.0,0.2537,9,575,584
2954,2955,2011-05-08,2,0,5,0,0,0,0,2,0.5,0.4848,0.59,0.1045,22,78,100
8569,8570,2011-12-28,1,0,12,20,0,3,1,1,0.24,0.2273,0.41,0.2239,9,70,79
4332,4333,2011-07-04,3,0,7,10,1,1,0,2,0.76,0.6970000000000001,0.55,0.0896,166,114,280
6433,6434,2011-09-30,4,0,9,15,0,5,1,1,0.64,0.6212,0.5,0.2836,52,193,245
2434,2435,2011-04-16,2,0,4,8,0,6,0,3,0.4,0.4091,0.87,0.3582,7,38,45
3637,3638,2011-06-05,2,0,6,11,0,0,0,2,0.64,0.6061,0.69,0.1045,121,214,335
6065,6066,2011-09-15,3,0,9,7,0,4,1,2,0.62,0.5909,0.78,0.19399999999999998,17,321,338
11950,11951,2012-05-18,2,1,5,3,0,5,1,1,0.46,0.4545,0.72,0.0896,6,8,14
2732,2733,2011-04-28,2,0,4,18,0,4,1,1,0.64,0.6212,0.47,0.3582,44,486,530
3502,3503,2011-05-30,2,0,5,20,1,1,0,1,0.76,0.7121,0.58,0.0,69,168,237
12928,12929,2012-06-27,3,1,6,21,0,3,1,1,0.74,0.6515,0.35,0.1343,54,313,367
9605,9606,2012-02-10,1,1,2,4,0,5,1,1,0.26,0.2879,0.56,0.0896,0,2,2
13960,13961,2012-08-09,3,1,8,21,0,4,1,2,0.7,0.6515,0.58,0.1642,50,286,336
2062,2063,2011-03-31,2,0,3,19,0,4,1,2,0.3,0.303,0.87,0.1343,12,118,130
16340,16341,2012-11-18,4,1,11,14,0,0,0,1,0.4,0.4091,0.62,0.2985,125,303,428
7420,7421,2011-11-10,4,0,11,19,0,4,1,2,0.36,0.3485,0.71,0.2239,19,192,211
739,740,2011-02-03,1,0,2,5,0,4,1,1,0.16,0.1364,0.5,0.2985,0,2,2
6594,6595,2011-10-07,4,0,10,8,0,5,1,1,0.46,0.4545,0.82,0.0,31,386,417
12860,12861,2012-06-25,3,1,6,1,0,1,1,1,0.7,0.6515,0.65,0.2239,11,20,31
15405,15406,2012-10-09,4,1,10,2,0,2,1,3,0.36,0.3333,0.87,0.2537,2,5,7
6736,6737,2011-10-13,4,0,10,6,0,4,1,3,0.54,0.5152,1.0,0.0896,1,51,52
16718,16719,2012-12-04,4,1,12,9,0,2,1,1,0.46,0.4545,0.82,0.1045,19,317,336
377,378,2011-01-17,1,0,1,5,1,1,0,2,0.18,0.19699999999999998,0.43,0.1642,0,1,1
10692,10693,2012-03-26,2,1,3,15,0,1,1,1,0.48,0.4697,0.29,0.6119,66,157,223
7391,7392,2011-11-09,4,0,11,14,0,3,1,1,0.52,0.5,0.48,0.1642,26,153,179
13834,13835,2012-08-04,3,1,8,15,0,6,0,1,0.88,0.8182,0.42,0.4179,205,284,489
552,553,2011-01-25,1,0,1,5,0,2,1,1,0.14,0.1364,0.74,0.2239,0,9,9
7063,7064,2011-10-26,4,0,10,22,0,3,1,2,0.48,0.4697,0.88,0.0896,23,112,135
743,744,2011-02-03,1,0,2,9,0,4,1,1,0.16,0.1364,0.47,0.2985,6,127,133
6275,6276,2011-09-24,4,0,9,1,0,6,0,2,0.58,0.5455,0.94,0.0896,18,61,79
12571,12572,2012-06-13,2,1,6,0,0,3,1,2,0.66,0.5909,0.94,0.19399999999999998,7,27,34
12672,12673,2012-06-17,2,1,6,5,0,0,0,1,0.54,0.5152,0.68,0.1343,4,13,17
6921,6922,2011-10-21,4,0,10,0,0,5,1,1,0.4,0.4091,0.62,0.2537,8,42,50
8020,8021,2011-12-05,4,0,12,20,0,1,1,2,0.46,0.4545,0.82,0.1045,15,190,205
6577,6578,2011-10-06,4,0,10,15,0,4,1,1,0.58,0.5455,0.46,0.1343,62,157,219
